Timestamp,Asset_ID,Batch_ID,Cumulative_Cycles,Avg_Operating_Temp_C,Cell_Voltage_Imbalance_mV,Estimated_SoH,Daily_Distance_km
2025-08-29,TRUCK_114,BATCH_121,178,29.2,1.82,99.61,257.9
2025-08-30,TRUCK_114,BATCH_121,180,30.4,2.08,99.75,216.5
2025-08-31,TRUCK_114,BATCH_121,182,29.2,1.38,99.67,216.0
2025-09-01,TRUCK_114,BATCH_121,184,29.9,2.8,99.4,219.6
2025-09-02,TRUCK_114,BATCH_121,186,29.5,1.86,99.7,231.1
2025-09-03,TRUCK_114,BATCH_121,188,29.6,1.73,99.78,240.2
2025-09-04,TRUCK_114,BATCH_121,190,29.5,2.87,99.82,247.6
2025-09-05,TRUCK_114,BATCH_121,192,29.3,2.12,99.78,224.9
2025-09-06,TRUCK_114,BATCH_121,194,29.5,2.3,99.54,245.9
2025-09-07,TRUCK_114,BATCH_121,196,29.0,1.39,99.32,242.7
2025-09-08,TRUCK_114,BATCH_121,198,29.1,2.15,99.78,240.8
2025-09-09,TRUCK_114,BATCH_121,200,29.4,2.13,99.73,238.8
2025-09-10,TRUCK_114,BATCH_121,202,29.0,1.34,99.71,245.0
2025-09-11,TRUCK_114,BATCH_121,204,28.9,1.04,99.36,228.9
2025-09-12,TRUCK_114,BATCH_121,206,29.7,2.65,99.81,233.4
2025-09-13,TRUCK_114,BATCH_121,208,28.5,1.19,99.88,226.6
2025-09-14,TRUCK_114,BATCH_121,210,29.8,1.83,99.43,257.4
2025-09-15,TRUCK_114,BATCH_121,212,30.0,2.86,99.65,245.5
2025-09-16,TRUCK_114,BATCH_121,214,29.0,2.92,99.61,258.7
2025-09-17,TRUCK_114,BATCH_121,216,28.7,2.73,99.36,256.7
2025-09-18,TRUCK_114,BATCH_121,218,28.3,1.81,99.67,211.1
2025-09-19,TRUCK_114,BATCH_121,220,28.2,2.77,99.37,221.6
2025-09-20,TRUCK_114,BATCH_121,222,29.2,1.36,99.76,239.0
2025-09-21,TRUCK_114,BATCH_121,224,29.2,1.67,99.97,216.8
2025-09-22,TRUCK_114,BATCH_121,226,28.9,2.88,99.53,247.6
2025-09-23,TRUCK_114,BATCH_121,228,28.5,2.1,99.52,238.7
2025-09-24,TRUCK_114,BATCH_121,230,29.5,2.87,99.67,240.5
2025-09-25,TRUCK_114,BATCH_121,232,29.8,1.53,99.35,228.5
2025-09-26,TRUCK_114,BATCH_121,234,29.5,1.63,99.71,217.3
2025-09-27,TRUCK_114,BATCH_121,236,28.7,2.02,99.61,242.9
2025-09-28,TRUCK_114,BATCH_121,238,29.1,2.79,99.35,244.5
2025-06-01,TRUCK_115,BATCH_122,0,30.1,1.9,99.87,234.7
2025-06-02,TRUCK_115,BATCH_122,2,31.2,2.11,100.05,240.3
2025-06-03,TRUCK_115,BATCH_122,4,30.4,2.12,99.52,239.8
2025-06-04,TRUCK_115,BATCH_122,6,30.7,1.44,100.16,215.8
2025-06-05,TRUCK_115,BATCH_122,8,30.8,2.11,99.7,242.0
2025-06-06,TRUCK_115,BATCH_122,10,31.6,2.67,100.0,220.0
2025-06-07,TRUCK_115,BATCH_122,12,31.1,1.54,99.94,236.5
2025-06-08,TRUCK_115,BATCH_122,14,30.9,1.1,99.74,242.0
2025-06-09,TRUCK_115,BATCH_122,16,30.1,1.66,99.61,223.7
2025-06-10,TRUCK_115,BATCH_122,18,29.1,2.68,100.13,201.6
2025-06-11,TRUCK_115,BATCH_122,20,30.8,2.48,99.36,228.5
2025-06-12,TRUCK_115,BATCH_122,22,31.3,2.1,99.68,215.2
2025-06-13,TRUCK_115,BATCH_122,24,30.5,2.74,99.92,211.8
2025-06-14,TRUCK_115,BATCH_122,26,30.8,2.63,99.68,219.4
2025-06-15,TRUCK_115,BATCH_122,28,30.0,2.3,99.74,240.2
2025-06-16,TRUCK_115,BATCH_122,30,31.5,1.24,99.8,209.6
2025-06-17,TRUCK_115,BATCH_122,32,30.0,1.94,99.9,203.1
2025-06-18,TRUCK_115,BATCH_122,34,29.9,2.63,99.69,214.4
2025-06-19,TRUCK_115,BATCH_122,36,31.1,2.83,99.44,234.9
2025-06-20,TRUCK_115,BATCH_122,38,30.9,2.83,99.49,202.9
2025-06-21,TRUCK_115,BATCH_122,40,30.8,2.65,99.87,205.7
2025-06-22,TRUCK_115,BATCH_122,42,31.1,2.93,99.62,227.6
2025-06-23,TRUCK_115,BATCH_122,44,30.4,1.04,99.82,243.5
2025-06-24,TRUCK_115,BATCH_122,46,30.7,2.08,99.78,210.6
2025-06-25,TRUCK_115,BATCH_122,48,30.1,1.5,100.07,242.6
2025-06-26,TRUCK_115,BATCH_122,50,31.0,1.48,100.14,232.5
2025-06-27,TRUCK_115,BATCH_122,52,31.1,2.67,99.95,208.6
2025-06-28,TRUCK_115,BATCH_122,54,30.7,1.81,99.96,220.5
2025-06-29,TRUCK_115,BATCH_122,56,31.4,2.22,99.95,230.7
2025-06-30,TRUCK_115,BATCH_122,58,30.7,1.85,99.68,211.4
2025-07-01,TRUCK_115,BATCH_122,60,30.6,1.03,99.77,216.7
2025-07-02,TRUCK_115,BATCH_122,62,30.6,1.1,99.87,239.9
2025-07-03,TRUCK_115,BATCH_122,64,30.8,2.7,99.53,234.4
2025-07-04,TRUCK_115,BATCH_122,66,31.6,2.86,99.56,223.0
2025-07-05,TRUCK_115,BATCH_122,68,30.7,2.08,99.73,235.2
2025-07-06,TRUCK_115,BATCH_122,70,31.2,1.05,99.58,240.5
2025-07-07,TRUCK_115,BATCH_122,72,31.7,1.8,100.11,212.4
2025-07-08,TRUCK_115,BATCH_122,74,30.0,1.71,99.07,234.6
2025-07-09,TRUCK_115,BATCH_122,76,30.9,1.83,99.91,217.4
2025-07-10,TRUCK_115,BATCH_122,78,29.9,1.37,99.64,210.3
2025-07-11,TRUCK_115,BATCH_122,80,31.7,1.7,99.68,232.7
2025-07-12,TRUCK_115,BATCH_122,82,31.4,2.0,99.61,204.8
2025-07-13,TRUCK_115,BATCH_122,84,29.8,2.39,99.74,202.0
2025-07-14,TRUCK_115,BATCH_122,86,30.6,2.55,99.42,200.1
2025-07-15,TRUCK_115,BATCH_122,88,31.0,2.19,99.78,195.6
2025-07-16,TRUCK_115,BATCH_122,90,31.4,1.27,99.62,232.7
2025-07-17,TRUCK_115,BATCH_122,92,30.2,1.18,99.8,216.8
2025-07-18,TRUCK_115,BATCH_122,94,30.7,2.21,99.94,228.3
2025-07-19,TRUCK_115,BATCH_122,96,30.2,1.94,99.68,211.1
2025-07-20,TRUCK_115,BATCH_122,98,30.7,2.22,99.85,200.3
2025-07-21,TRUCK_115,BATCH_122,100,30.6,2.16,99.58,234.5
2025-07-22,TRUCK_115,BATCH_122,102,31.5,2.74,99.79,219.7
2025-07-23,TRUCK_115,BATCH_122,104,30.7,2.8,99.58,234.7
2025-07-24,TRUCK_115,BATCH_122,106,30.3,2.21,99.36,199.4
2025-07-25,TRUCK_115,BATCH_122,108,30.5,2.44,99.92,222.3
2025-07-26,TRUCK_115,BATCH_122,110,30.4,1.54,99.97,201.3
2025-07-27,TRUCK_115,BATCH_122,112,31.0,2.35,100.06,226.7
2025-07-28,TRUCK_115,BATCH_122,114,31.0,1.72,99.96,235.5
2025-07-29,TRUCK_115,BATCH_122,116,30.9,2.23,99.69,216.3
2025-07-30,TRUCK_115,BATCH_122,118,30.2,2.36,99.67,242.3
2025-07-31,TRUCK_115,BATCH_122,120,30.9,1.3,99.77,226.5
2025-08-01,TRUCK_115,BATCH_122,122,30.2,1.7,99.51,241.5
2025-08-02,TRUCK_115,BATCH_122,124,31.5,2.45,99.55,225.2
2025-08-03,TRUCK_115,BATCH_122,126,30.9,1.69,99.81,218.2
2025-08-04,TRUCK_115,BATCH_122,128,30.3,1.64,99.59,202.1
2025-08-05,TRUCK_115,BATCH_122,130,31.2,2.62,99.61,221.9
2025-08-06,TRUCK_115,BATCH_122,132,31.2,1.59,100.15,195.8
2025-08-07,TRUCK_115,BATCH_122,134,31.6,2.27,99.73,240.6
2025-08-08,TRUCK_115,BATCH_122,136,30.4,1.53,99.66,201.4
2025-08-09,TRUCK_115,BATCH_122,138,31.2,1.87,99.85,212.7
2025-08-10,TRUCK_115,BATCH_122,140,31.5,2.55,99.44,237.4
2025-08-11,TRUCK_115,BATCH_122,142,31.8,2.42,99.39,202.6
2025-08-12,TRUCK_115,BATCH_122,144,31.1,1.27,99.9,228.9
2025-08-13,TRUCK_115,BATCH_122,146,30.8,2.32,99.69,229.8
2025-08-14,TRUCK_115,BATCH_122,148,30.4,1.51,99.33,225.3
2025-08-15,TRUCK_115,BATCH_122,150,30.3,2.43,99.91,216.9
2025-08-16,TRUCK_115,BATCH_122,152,30.8,1.09,99.72,237.3
2025-08-17,TRUCK_115,BATCH_122,154,31.8,2.69,99.79,225.0
2025-08-18,TRUCK_115,BATCH_122,156,30.4,1.39,99.58,222.4
2025-08-19,TRUCK_115,BATCH_122,158,31.3,2.64,99.55,243.6
2025-08-20,TRUCK_115,BATCH_122,160,30.9,2.01,99.61,232.5
2025-08-21,TRUCK_115,BATCH_122,162,30.4,2.53,99.89,241.7
2025-08-22,TRUCK_115,BATCH_122,164,30.4,1.77,99.88,198.8
2025-08-23,TRUCK_115,BATCH_122,166,31.2,1.49,99.92,241.3
2025-08-24,TRUCK_115,BATCH_122,168,30.4,2.69,99.64,240.0
2025-08-25,TRUCK_115,BATCH_122,170,30.8,2.84,99.43,230.0
2025-08-26,TRUCK_115,BATCH_122,172,30.9,1.87,99.97,217.3
2025-08-27,TRUCK_115,BATCH_122,174,30.2,1.78,99.76,220.3
2025-08-28,TRUCK_115,BATCH_122,176,30.4,1.4,99.85,204.7
2025-08-29,TRUCK_115,BATCH_122,178,30.1,2.43,99.68,211.7
2025-08-30,TRUCK_115,BATCH_122,180,31.4,2.37,99.81,215.9
2025-08-31,TRUCK_115,BATCH_122,182,30.1,1.75,99.69,229.5
2025-09-01,TRUCK_115,BATCH_122,184,30.0,2.44,99.74,198.5
2025-09-02,TRUCK_115,BATCH_122,186,30.9,2.0,99.59,215.5
2025-09-03,TRUCK_115,BATCH_122,188,30.4,2.55,99.35,230.0
2025-09-04,TRUCK_115,BATCH_122,190,31.3,1.69,99.67,198.1
2025-09-05,TRUCK_115,BATCH_122,192,31.3,1.15,99.81,232.6
2025-09-06,TRUCK_115,BATCH_122,194,30.7,1.39,99.47,212.7
2025-09-07,TRUCK_115,BATCH_122,196,31.2,1.57,99.73,242.8
2025-09-08,TRUCK_115,BATCH_122,198,30.5,1.24,99.83,210.8
2025-09-09,TRUCK_115,BATCH_122,200,31.6,1.74,99.46,206.6
2025-09-10,TRUCK_115,BATCH_122,202,30.6,2.48,100.08,202.7
2025-09-11,TRUCK_115,BATCH_122,204,30.7,1.22,99.48,237.6
2025-09-12,TRUCK_115,BATCH_122,206,31.0,1.81,99.39,241.0
2025-09-13,TRUCK_115,BATCH_122,208,30.3,2.75,99.82,225.9
2025-09-14,TRUCK_115,BATCH_122,210,30.9,1.07,99.66,204.0
2025-09-15,TRUCK_115,BATCH_122,212,31.2,2.66,99.66,233.9
2025-09-16,TRUCK_115,BATCH_122,214,30.3,1.26,99.69,201.5
2025-09-17,TRUCK_115,BATCH_122,216,31.0,1.21,99.65,239.4
2025-09-18,TRUCK_115,BATCH_122,218,31.0,2.03,99.49,226.9
2025-09-19,TRUCK_115,BATCH_122,220,31.6,2.94,99.89,200.9
2025-09-20,TRUCK_115,BATCH_122,222,30.9,1.52,100.01,243.8
2025-09-21,TRUCK_115,BATCH_122,224,30.6,2.81,99.23,202.4
2025-09-22,TRUCK_115,BATCH_122,226,31.2,2.97,99.52,212.9
2025-09-23,TRUCK_115,BATCH_122,228,31.4,1.55,99.63,217.1
2025-09-24,TRUCK_115,BATCH_122,230,31.0,1.01,99.93,217.3
2025-09-25,TRUCK_115,BATCH_122,232,30.6,2.04,99.57,230.4
2025-09-26,TRUCK_115,BATCH_122,234,30.8,2.75,99.61,220.1
2025-09-27,TRUCK_115,BATCH_122,236,29.1,1.95,99.7,213.9
2025-09-28,TRUCK_115,BATCH_122,238,30.8,2.95,99.34,236.7
2025-06-01,TRUCK_116,BATCH_101,0,31.0,2.61,99.92,231.1
2025-06-02,TRUCK_116,BATCH_101,2,31.9,1.45,99.77,241.0
2025-06-03,TRUCK_116,BATCH_101,4,31.1,2.21,99.64,242.8
2025-06-04,TRUCK_116,BATCH_101,6,31.1,1.72,99.62,228.5
2025-06-05,TRUCK_116,BATCH_101,8,31.8,1.35,100.09,257.6
2025-06-06,TRUCK_116,BATCH_101,10,30.7,2.37,99.77,224.6
2025-06-07,TRUCK_116,BATCH_101,12,31.1,2.48,99.88,271.8
2025-06-08,TRUCK_116,BATCH_101,14,31.1,1.55,99.52,235.5
2025-06-09,TRUCK_116,BATCH_101,16,30.7,1.14,100.06,231.1
2025-06-10,TRUCK_116,BATCH_101,18,30.7,2.85,99.96,273.5
2025-06-11,TRUCK_116,BATCH_101,20,31.6,2.24,99.72,246.2
2025-06-12,TRUCK_116,BATCH_101,22,31.5,1.69,99.1,255.5
2025-06-13,TRUCK_116,BATCH_101,24,30.5,2.38,99.84,272.7
2025-06-14,TRUCK_116,BATCH_101,26,31.0,1.75,99.54,221.1
2025-06-15,TRUCK_116,BATCH_101,28,30.6,2.37,99.6,260.6
2025-06-16,TRUCK_116,BATCH_101,30,31.2,2.66,99.5,258.6
2025-06-17,TRUCK_116,BATCH_101,32,30.8,1.48,99.88,265.2
2025-06-18,TRUCK_116,BATCH_101,34,32.2,2.61,99.62,255.5
2025-06-19,TRUCK_116,BATCH_101,36,31.3,1.55,99.71,225.2
2025-06-20,TRUCK_116,BATCH_101,38,31.2,1.78,100.0,254.8
2025-06-21,TRUCK_116,BATCH_101,40,30.6,1.0,99.86,226.0
2025-06-22,TRUCK_116,BATCH_101,42,31.4,1.57,99.95,224.1
2025-06-23,TRUCK_116,BATCH_101,44,31.2,1.59,99.67,226.6
2025-06-24,TRUCK_116,BATCH_101,46,31.4,2.3,99.49,266.1
2025-06-25,TRUCK_116,BATCH_101,48,30.2,2.52,99.88,235.3
2025-06-26,TRUCK_116,BATCH_101,50,30.7,2.71,99.99,261.7
2025-06-27,TRUCK_116,BATCH_101,52,30.8,1.79,99.86,253.2
2025-06-28,TRUCK_116,BATCH_101,54,30.7,1.5,99.68,269.9
2025-06-29,TRUCK_116,BATCH_101,56,30.4,2.39,99.9,244.6
2025-06-30,TRUCK_116,BATCH_101,58,30.9,1.29,100.11,234.3
2025-07-01,TRUCK_116,BATCH_101,60,31.5,2.48,100.22,240.1
2025-07-02,TRUCK_116,BATCH_101,62,31.5,2.64,99.67,232.0
2025-07-03,TRUCK_116,BATCH_101,64,31.5,2.19,99.95,248.9
2025-07-04,TRUCK_116,BATCH_101,66,31.0,2.52,99.89,258.6
2025-07-05,TRUCK_116,BATCH_101,68,31.0,1.89,99.99,246.9
2025-07-06,TRUCK_116,BATCH_101,70,31.3,2.63,100.31,240.3
2025-07-07,TRUCK_116,BATCH_101,72,32.3,2.88,99.44,254.9
2025-07-08,TRUCK_116,BATCH_101,74,31.3,2.32,99.91,219.5
2025-07-09,TRUCK_116,BATCH_101,76,31.4,2.51,99.75,256.0
2025-07-10,TRUCK_116,BATCH_101,78,31.0,2.65,99.68,266.1
2025-07-11,TRUCK_116,BATCH_101,80,32.3,1.96,99.79,235.2
2025-07-12,TRUCK_116,BATCH_101,82,32.1,1.31,99.71,248.1
2025-07-13,TRUCK_116,BATCH_101,84,31.1,1.31,99.49,266.6
2025-07-14,TRUCK_116,BATCH_101,86,31.7,2.3,99.41,232.4
2025-07-15,TRUCK_116,BATCH_101,88,30.2,2.67,99.68,251.2
2025-07-16,TRUCK_116,BATCH_101,90,31.6,1.97,99.47,263.1
2025-07-17,TRUCK_116,BATCH_101,92,30.5,1.58,99.65,264.3
2025-07-18,TRUCK_116,BATCH_101,94,31.2,1.77,99.61,253.2
2025-07-19,TRUCK_116,BATCH_101,96,31.8,2.67,99.66,244.0
2025-07-20,TRUCK_116,BATCH_101,98,30.9,1.75,99.64,223.4
2025-07-21,TRUCK_116,BATCH_101,100,31.9,1.8,99.65,249.8
2025-07-22,TRUCK_116,BATCH_101,102,31.8,1.49,99.97,227.4
2025-07-23,TRUCK_116,BATCH_101,104,31.4,2.46,99.59,266.9
2025-07-24,TRUCK_116,BATCH_101,106,31.4,2.84,99.69,258.2
2025-07-25,TRUCK_116,BATCH_101,108,30.5,2.73,99.53,250.6
2025-07-26,TRUCK_116,BATCH_101,110,31.9,2.73,99.32,226.5
2025-07-27,TRUCK_116,BATCH_101,112,29.6,2.02,99.88,225.3
2025-07-28,TRUCK_116,BATCH_101,114,30.9,2.83,99.43,265.0
2025-07-29,TRUCK_116,BATCH_101,116,30.8,2.14,99.65,223.3
2025-07-30,TRUCK_116,BATCH_101,118,29.9,2.18,99.82,238.5
2025-07-31,TRUCK_116,BATCH_101,120,31.2,1.6,99.77,222.7
2025-08-01,TRUCK_116,BATCH_101,122,31.7,1.56,99.74,243.7
2025-08-02,TRUCK_116,BATCH_101,124,30.9,2.74,99.65,260.6
2025-08-03,TRUCK_116,BATCH_101,126,31.5,1.84,99.74,224.7
2025-08-04,TRUCK_116,BATCH_101,128,30.7,1.35,100.13,221.9
2025-08-05,TRUCK_116,BATCH_101,130,31.4,1.51,100.13,271.5
2025-08-06,TRUCK_116,BATCH_101,132,30.6,1.83,99.73,257.8
2025-08-07,TRUCK_116,BATCH_101,134,30.1,1.21,99.81,244.2
2025-08-08,TRUCK_116,BATCH_101,136,31.1,1.23,99.93,256.0
2025-08-09,TRUCK_116,BATCH_101,138,30.8,1.15,99.62,238.0
2025-08-10,TRUCK_116,BATCH_101,140,31.9,1.81,99.64,239.0
2025-08-11,TRUCK_116,BATCH_101,142,31.1,1.89,99.53,241.5
2025-08-12,TRUCK_116,BATCH_101,144,31.9,1.56,99.89,239.7
2025-08-13,TRUCK_116,BATCH_101,146,31.5,2.92,99.93,240.4
2025-08-14,TRUCK_116,BATCH_101,148,31.2,2.59,99.58,237.2
2025-08-15,TRUCK_116,BATCH_101,150,31.4,2.98,99.87,257.9
2025-08-16,TRUCK_116,BATCH_101,152,30.9,2.76,99.23,257.2
2025-08-17,TRUCK_116,BATCH_101,154,30.6,2.92,99.39,232.7
2025-08-18,TRUCK_116,BATCH_101,156,30.1,1.36,99.69,226.9
2025-08-19,TRUCK_116,BATCH_101,158,31.7,2.95,99.81,265.7
2025-08-20,TRUCK_116,BATCH_101,160,31.3,2.59,99.57,249.3
2025-08-21,TRUCK_116,BATCH_101,162,31.2,2.97,99.49,267.3
2025-08-22,TRUCK_116,BATCH_101,164,31.7,1.0,99.93,234.1
2025-08-23,TRUCK_116,BATCH_101,166,31.1,2.17,99.91,271.2
2025-08-24,TRUCK_116,BATCH_101,168,31.5,2.96,99.59,270.6
2025-08-25,TRUCK_116,BATCH_101,170,30.9,2.2,99.58,260.3
2025-08-26,TRUCK_116,BATCH_101,172,30.5,1.91,99.65,254.0
2025-08-27,TRUCK_116,BATCH_101,174,30.9,1.03,100.16,267.1
2025-08-28,TRUCK_116,BATCH_101,176,31.1,2.02,99.76,272.2
2025-08-29,TRUCK_116,BATCH_101,178,31.3,2.17,99.54,239.1
2025-08-30,TRUCK_116,BATCH_101,180,31.4,2.63,99.41,264.8
2025-08-31,TRUCK_116,BATCH_101,182,31.1,2.35,99.73,265.7
2025-09-01,TRUCK_116,BATCH_101,184,31.0,2.86,99.31,235.5
2025-09-02,TRUCK_116,BATCH_101,186,30.6,1.45,99.81,219.5
2025-09-03,TRUCK_116,BATCH_101,188,30.6,1.13,99.97,237.6
2025-09-04,TRUCK_116,BATCH_101,190,31.7,1.31,99.86,258.7
2025-09-05,TRUCK_116,BATCH_101,192,31.2,2.47,99.83,252.2
2025-09-06,TRUCK_116,BATCH_101,194,30.6,2.65,99.48,271.1
2025-09-07,TRUCK_116,BATCH_101,196,32.0,2.01,99.82,262.4
2025-09-08,TRUCK_116,BATCH_101,198,31.1,1.09,99.81,270.6
2025-09-09,TRUCK_116,BATCH_101,200,31.0,2.28,99.87,244.3
2025-09-10,TRUCK_116,BATCH_101,202,30.5,1.13,99.71,233.1
2025-09-11,TRUCK_116,BATCH_101,204,30.8,1.59,100.04,221.0
2025-09-12,TRUCK_116,BATCH_101,206,31.3,1.13,99.87,221.5
2025-09-13,TRUCK_116,BATCH_101,208,31.2,1.89,99.81,271.8
2025-09-14,TRUCK_116,BATCH_101,210,31.3,1.14,99.63,246.6
2025-09-15,TRUCK_116,BATCH_101,212,31.6,1.86,99.29,246.9
2025-09-16,TRUCK_116,BATCH_101,214,30.8,2.32,99.66,273.6
2025-09-17,TRUCK_116,BATCH_101,216,31.0,1.96,99.96,222.7
2025-09-18,TRUCK_116,BATCH_101,218,31.3,1.54,99.69,237.5
2025-09-19,TRUCK_116,BATCH_101,220,30.9,1.38,99.81,252.4
2025-09-20,TRUCK_116,BATCH_101,222,31.3,2.63,99.59,227.8
2025-09-21,TRUCK_116,BATCH_101,224,30.9,1.46,99.5,261.8
2025-09-22,TRUCK_116,BATCH_101,226,32.0,2.23,100.01,253.4
2025-09-23,TRUCK_116,BATCH_101,228,30.6,1.14,99.79,268.6
2025-09-24,TRUCK_116,BATCH_101,230,30.6,2.97,99.64,263.0
2025-09-25,TRUCK_116,BATCH_101,232,31.9,2.1,99.66,238.4
2025-09-26,TRUCK_116,BATCH_101,234,31.3,2.2,99.85,258.5
2025-09-27,TRUCK_116,BATCH_101,236,31.0,2.26,99.56,261.8
2025-09-28,TRUCK_116,BATCH_101,238,30.4,1.96,99.79,236.0
2025-06-01,TRUCK_117,BATCH_126,0,29.9,2.83,99.75,250.6
2025-06-02,TRUCK_117,BATCH_126,2,28.9,2.78,99.73,230.7
2025-06-03,TRUCK_117,BATCH_126,4,29.2,1.64,99.73,214.6
2025-06-04,TRUCK_117,BATCH_126,6,30.2,2.52,99.35,217.3
2025-06-05,TRUCK_117,BATCH_126,8,29.9,2.92,99.8,221.9
2025-06-06,TRUCK_117,BATCH_126,10,29.9,2.45,99.47,213.7
2025-06-07,TRUCK_117,BATCH_126,12,29.9,2.68,99.42,220.8
2025-06-08,TRUCK_117,BATCH_126,14,30.3,1.99,99.73,250.7
2025-06-09,TRUCK_117,BATCH_126,16,30.0,2.6,99.5,239.8
2025-06-10,TRUCK_117,BATCH_126,18,29.2,2.21,99.89,222.7
2025-06-11,TRUCK_117,BATCH_126,20,29.3,1.66,99.67,209.1
2025-06-12,TRUCK_117,BATCH_126,22,29.0,2.95,99.85,231.6
2025-06-13,TRUCK_117,BATCH_126,24,29.6,2.79,99.85,221.7
2025-06-14,TRUCK_117,BATCH_126,26,30.1,1.37,99.7,243.7
2025-06-15,TRUCK_117,BATCH_126,28,29.2,2.76,99.71,229.1
2025-06-16,TRUCK_117,BATCH_126,30,29.2,2.14,99.96,219.6
2025-06-17,TRUCK_117,BATCH_126,32,29.5,1.37,100.15,213.1
2025-06-18,TRUCK_117,BATCH_126,34,29.3,2.39,99.6,213.4
2025-06-19,TRUCK_117,BATCH_126,36,29.2,1.94,99.93,208.1
2025-06-20,TRUCK_117,BATCH_126,38,29.7,1.05,99.94,220.1
2025-06-21,TRUCK_117,BATCH_126,40,30.0,2.55,99.75,226.4
2025-06-22,TRUCK_117,BATCH_126,42,30.9,1.72,99.95,236.0
2025-06-23,TRUCK_117,BATCH_126,44,29.9,1.12,99.49,207.2
2025-06-24,TRUCK_117,BATCH_126,46,29.8,2.9,99.67,240.9
2025-06-25,TRUCK_117,BATCH_126,48,28.6,1.4,99.93,212.5
2025-06-26,TRUCK_117,BATCH_126,50,29.6,1.02,99.8,203.0
2025-06-27,TRUCK_117,BATCH_126,52,28.4,1.81,100.1,242.1
2025-06-28,TRUCK_117,BATCH_126,54,29.2,1.73,99.72,230.7
2025-06-29,TRUCK_117,BATCH_126,56,28.9,2.26,99.83,231.0
2025-06-30,TRUCK_117,BATCH_126,58,29.6,2.75,99.59,248.4
2025-07-01,TRUCK_117,BATCH_126,60,29.2,1.29,99.84,226.1
2025-07-02,TRUCK_117,BATCH_126,62,29.7,1.4,99.65,236.0
2025-07-03,TRUCK_117,BATCH_126,64,29.2,2.57,99.78,245.5
2025-07-04,TRUCK_117,BATCH_126,66,30.1,2.31,99.67,233.8
2025-07-05,TRUCK_117,BATCH_126,68,29.2,2.87,99.63,218.6
2025-07-06,TRUCK_117,BATCH_126,70,29.8,2.93,99.54,217.2
2025-07-07,TRUCK_117,BATCH_126,72,30.4,1.31,99.89,214.2
2025-07-08,TRUCK_117,BATCH_126,74,29.9,1.07,99.75,229.8
2025-07-09,TRUCK_117,BATCH_126,76,29.7,2.35,99.59,211.0
2025-07-10,TRUCK_117,BATCH_126,78,28.9,2.65,99.29,224.1
2025-07-11,TRUCK_117,BATCH_126,80,29.5,2.16,99.45,238.3
2025-07-12,TRUCK_117,BATCH_126,82,29.1,2.34,99.87,248.7
2025-07-13,TRUCK_117,BATCH_126,84,30.0,2.04,99.75,249.7
2025-07-14,TRUCK_117,BATCH_126,86,29.8,2.36,99.62,244.4
2025-07-15,TRUCK_117,BATCH_126,88,30.3,2.75,99.26,201.5
2025-07-16,TRUCK_117,BATCH_126,90,30.1,1.39,99.8,248.9
2025-07-17,TRUCK_117,BATCH_126,92,30.0,2.33,99.53,223.3
2025-07-18,TRUCK_117,BATCH_126,94,30.2,1.28,99.82,227.0
2025-07-19,TRUCK_117,BATCH_126,96,29.6,1.28,99.7,223.3
2025-07-20,TRUCK_117,BATCH_126,98,29.8,2.38,99.74,207.3
2025-07-21,TRUCK_117,BATCH_126,100,29.0,2.33,99.67,237.3
2025-07-22,TRUCK_117,BATCH_126,102,29.8,2.89,99.62,211.1
2025-07-23,TRUCK_117,BATCH_126,104,28.5,2.83,99.7,249.9
2025-07-24,TRUCK_117,BATCH_126,106,29.5,2.41,99.52,209.4
2025-07-25,TRUCK_117,BATCH_126,108,29.9,1.27,99.77,206.9
2025-07-26,TRUCK_117,BATCH_126,110,30.0,2.1,99.95,205.6
2025-07-27,TRUCK_117,BATCH_126,112,29.2,2.7,99.66,206.2
2025-07-28,TRUCK_117,BATCH_126,114,30.1,2.06,100.33,231.4
2025-07-29,TRUCK_117,BATCH_126,116,29.6,1.36,99.85,242.5
2025-07-30,TRUCK_117,BATCH_126,118,29.6,2.46,99.66,205.3
2025-07-31,TRUCK_117,BATCH_126,120,29.3,2.33,99.6,228.7
2025-08-01,TRUCK_117,BATCH_126,122,29.6,1.03,99.35,213.5
2025-08-02,TRUCK_117,BATCH_126,124,29.8,1.8,99.68,205.9
2025-08-03,TRUCK_117,BATCH_126,126,30.1,2.59,99.87,203.3
2025-08-04,TRUCK_117,BATCH_126,128,29.2,2.73,99.64,224.7
2025-08-05,TRUCK_117,BATCH_126,130,30.2,1.59,99.98,243.0
2025-08-06,TRUCK_117,BATCH_126,132,29.7,1.72,99.75,228.7
2025-08-07,TRUCK_117,BATCH_126,134,29.4,1.75,99.43,225.7
2025-08-08,TRUCK_117,BATCH_126,136,29.2,1.7,99.52,210.3
2025-08-09,TRUCK_117,BATCH_126,138,29.8,1.37,99.7,202.5
2025-08-10,TRUCK_117,BATCH_126,140,28.9,2.29,100.02,205.1
2025-08-11,TRUCK_117,BATCH_126,142,29.7,2.09,99.44,216.7
2025-08-12,TRUCK_117,BATCH_126,144,29.3,2.51,99.68,231.1
2025-08-13,TRUCK_117,BATCH_126,146,29.5,2.33,99.64,246.9
2025-08-14,TRUCK_117,BATCH_126,148,29.9,2.0,99.26,228.5
2025-08-15,TRUCK_117,BATCH_126,150,30.5,1.03,99.86,210.3
